mdd_code,model_code,vol_tgt,month,year,dp,segment,zone
RAJR018558,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR018558,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR018558,M055FD,2,9,2025,7999,Less than 10K,Jaipur
RAJR018558,X610NA,1,9,2025,46999,TABLET,Jaipur
RAJR018558,X216BE,4,9,2025,24999,TABLET,Jaipur
4782323,F966BH,2,9,2025,215999,Above 100K,Jaipur City
4782323,F966BG,2,9,2025,185999,Above 100K,Jaipur City
4782323,F966BI,1,9,2025,185999,Above 100K,Jaipur City
4782323,F956BG,2,9,2025,175999,Above 100K,Jaipur City
4782323,F966BD,50,9,2025,173999,Above 100K,Jaipur City
4782323,F966BE,4,9,2025,173999,Above 100K,Jaipur City
4782323,S938BQ,1,9,2025,164999,Above 100K,Jaipur City
4782323,F946BG,1,9,2025,163999,Above 100K,Jaipur City
4782323,F956BD,5,9,2025,163999,Above 100K,Jaipur City
4782323,F956BE,2,9,2025,163999,Above 100K,Jaipur City
4782323,F946BD,1,9,2025,153999,Above 100K,Jaipur City
4782323,S938BC,30,9,2025,140999,Above 100K,Jaipur City
4782323,S938BE,3,9,2025,140999,Above 100K,Jaipur City
4782323,S938BB,132,9,2025,128999,Above 100K,Jaipur City
4782323,S938BD,9,9,2025,128999,Above 100K,Jaipur City
4782323,S928BQ,22,9,2025,128999,Above 100K,Jaipur City
4782323,S937BC,3,9,2025,120999,Above 100K,Jaipur City
4782323,F741BE,2,9,2025,120999,Above 100K,Jaipur City
4782323,F766BE,4,9,2025,120999,Above 100K,Jaipur City
4782323,F766BF,2,9,2025,120999,Above 100K,Jaipur City
4782323,S928BC,3,9,2025,118999,Above 100K,Jaipur City
4782323,S928BL,1,9,2025,118999,Above 100K,Jaipur City
4782323,S936BC,1,9,2025,110999,Above 100K,Jaipur City
4782323,S937BB,4,9,2025,108999,Above 100K,Jaipur City
4782323,F731BE,1,9,2025,108999,Above 100K,Jaipur City
4782323,S918BC,1,9,2025,108999,Above 100K,Jaipur City
4782323,F741BA,3,9,2025,108999,Above 100K,Jaipur City
4782323,F741BB,1,9,2025,108999,Above 100K,Jaipur City
4782323,F766BA,4,9,2025,108999,Above 100K,Jaipur City
4782323,F766BB,2,9,2025,108999,Above 100K,Jaipur City
4782323,S936BB,2,9,2025,98999,70-100k,Jaipur City
4782323,F731BA,1,9,2025,98999,70-100k,Jaipur City
4782323,F761BE,3,9,2025,94999,70-100k,Jaipur City
4782323,S931BQ,3,9,2025,91999,70-100k,Jaipur City
4782323,S931BR,2,9,2025,91999,70-100k,Jaipur City
4782323,F761BA,1,9,2025,88999,70-100k,Jaipur City
4782323,S921BQ,3,9,2025,81999,70-100k,Jaipur City
4782323,S921BM,1,9,2025,81999,70-100k,Jaipur City
4782323,S931BC,116,9,2025,79999,70-100k,Jaipur City
4782323,S931BD,3,9,2025,79999,70-100k,Jaipur City
4782323,S931BB,14,9,2025,73999,70-100k,Jaipur City
4782323,S921BC,51,9,2025,69999,40-70k,Jaipur City
4782323,S921BL,2,9,2025,69999,40-70k,Jaipur City
4782323,S731BH,10,9,2025,69999,40-70k,Jaipur City
4782323,S721BC,10,9,2025,65999,40-70k,Jaipur City
4782323,S921BB,121,9,2025,63999,40-70k,Jaipur City
4782323,S731BB,3,9,2025,59999.0038,40-70k,Jaipur City
4782323,S721BB,13,9,2025,59999,40-70k,Jaipur City
4782323,A556EH,2,9,2025,44659,40-70k,Jaipur City
4782323,A566EH,80,9,2025,43688,40-70k,Jaipur City
4782323,G990B4,1,9,2025,41999,40-70k,Jaipur City
4782323,A556EG,2,9,2025,41747,40-70k,Jaipur City
4782323,A566EG,66,9,2025,40776,40-70k,Jaipur City
4782323,A546ED,1,9,2025,39805,30-40k,Jaipur City
4782323,A556EZ,2,9,2025,38834,30-40k,Jaipur City
4782323,A546EC,1,9,2025,37863,30-40k,Jaipur City
4782323,A566EZ,19,9,2025,37863,30-40k,Jaipur City
4782323,A366EN,23,9,2025,35921,30-40k,Jaipur City
4782323,A536EG,1,9,2025,34950,30-40k,Jaipur City
4782323,A356EK,2,9,2025,33009,30-40k,Jaipur City
4782323,A528BG,1,9,2025,33009,30-40k,Jaipur City
4782323,A366EK,102,9,2025,33009,30-40k,Jaipur City
4782323,E556BD,7,9,2025,32999,30-40k,Jaipur City
4782323,M556BD,4,9,2025,32999,30-40k,Jaipur City
4782323,A346EE,1,9,2025,32038,30-40k,Jaipur City
4782323,E546BH,1,9,2025,31999,30-40k,Jaipur City
4782323,E566BB,8,9,2025,30999,30-40k,Jaipur City
4782323,M566BB,4,9,2025,30999,30-40k,Jaipur City
4782323,A346EC,1,9,2025,30096,30-40k,Jaipur City
4782323,A356EJ,3,9,2025,30096,30-40k,Jaipur City
4782323,A366EJ,178,9,2025,30096,30-40k,Jaipur City
4782323,G781BG,1,9,2025,29999,20-30k,Jaipur City
4782323,M526BH,1,9,2025,29999,20-30k,Jaipur City
4782323,E556BC,4,9,2025,29999,20-30k,Jaipur City
4782323,M558BC,2,9,2025,29999,20-30k,Jaipur City
4782323,M556BC,2,9,2025,29999,20-30k,Jaipur City
4782323,A256EH,2,9,2025,29125,20-30k,Jaipur City
4782323,E566BA,16,9,2025,27999,20-30k,Jaipur City
4782323,M566BA,14,9,2025,27999,20-30k,Jaipur City
4782323,A336EP,1,9,2025,27669,20-30k,Jaipur City
4782323,A266BL,22,9,2025,27183,20-30k,Jaipur City
4782323,E556BA,10,9,2025,26999,20-30k,Jaipur City
4782323,M556BA,1,9,2025,26999,20-30k,Jaipur City
4782323,M558BA,2,9,2025,26999,20-30k,Jaipur City
4782323,A525FG,1,9,2025,26698,20-30k,Jaipur City
4782323,A256EG,2,9,2025,26213,20-30k,Jaipur City
4782323,M356BG,13,9,2025,24499,20-30k,Jaipur City
4782323,E366BG,4,9,2025,24499,20-30k,Jaipur City
4782323,M366BG,2,9,2025,24499,20-30k,Jaipur City
4782323,A236EH,2,9,2025,24271,20-30k,Jaipur City
4782323,A266BK,60,9,2025,24271,20-30k,Jaipur City
4782323,A266BM,25,9,2025,22815,20-30k,Jaipur City
4782323,A176BN,154,9,2025,22815,20-30k,Jaipur City
4782323,A236EG,2,9,2025,22329,20-30k,Jaipur City
4782323,E346BH,1,9,2025,21999,20-30k,Jaipur City
4782323,M346BH,1,9,2025,21999,20-30k,Jaipur City
4782323,A156EQ,3,9,2025,21844,20-30k,Jaipur City
4782323,E366BD,7,9,2025,21499.0046,20-30k,Jaipur City
4782323,M356BD,63,9,2025,21499,20-30k,Jaipur City
4782323,M366BD,4,9,2025,21499,20-30k,Jaipur City
4782323,A166PI,10,9,2025,21358,20-30k,Jaipur City
4782323,E426BG,1,9,2025,20999,20-30k,Jaipur City
4782323,A146BI,2,9,2025,20387,20-30k,Jaipur City
4782323,A235FT,1,9,2025,20387,20-30k,Jaipur City
4782323,M356BB,20,9,2025,19999,15-20k,Jaipur City
4782323,E366BB,12,9,2025,19999,15-20k,Jaipur City
4782323,M366BB,16,9,2025,19999,15-20k,Jaipur City
4782323,A176BM,263,9,2025,19902,15-20k,Jaipur City
4782323,M336BP,1,9,2025,18999,15-20k,Jaipur City
4782323,A156EP,3,9,2025,18931,15-20k,Jaipur City
4782323,A235FH,1,9,2025,18931,15-20k,Jaipur City
4782323,E236BH,1,9,2025,18499,15-20k,Jaipur City
4782323,A166PH,31,9,2025,18446,15-20k,Jaipur City
4782323,A176BL,351,9,2025,18446,15-20k,Jaipur City
4782323,A225FR,1,9,2025,17960,15-20k,Jaipur City
4782323,E236BG,1,9,2025,17499,15-20k,Jaipur City
4782323,A156EN,2,9,2025,17475,15-20k,Jaipur City
4782323,A135FJ,1,9,2025,16989,15-20k,Jaipur City
4782323,A166PB,140,9,2025,16989,15-20k,Jaipur City
4782323,A146BH,2,9,2025,16504,15-20k,Jaipur City
4782323,E156BH,5,9,2025,16499,15-20k,Jaipur City
4782323,M156BH,2,9,2025,16499,15-20k,Jaipur City
4782323,M166PH,2,9,2025,16499,15-20k,Jaipur City
4782323,E166PH,2,9,2025,16499,15-20k,Jaipur City
4782323,A146BD,2,9,2025,16018,15-20k,Jaipur City
4782323,E176BB,71,9,2025,15999,10-15k,Jaipur City
4782323,A135FH,1,9,2025,15533,15-20k,Jaipur City
4782323,A127FN,1,9,2025,15048,15-20k,Jaipur City
4782323,A146BG,1,9,2025,15048,15-20k,Jaipur City
4782323,A066BH,18,9,2025,15048,15-20k,Jaipur City
4782323,E156BG,26,9,2025,14999,10-15k,Jaipur City
4782323,M156BG,4,9,2025,14999,10-15k,Jaipur City
4782323,M166PG,4,9,2025,14999,10-15k,Jaipur City
4782323,E166PG,34,9,2025,14999,10-15k,Jaipur City
4782323,A057FH,4,9,2025,14562,10-15k,Jaipur City
4782323,A135FG,1,9,2025,14562,10-15k,Jaipur City
4782323,A145FG,2,9,2025,14562,10-15k,Jaipur City
4782323,E176BA,140,9,2025,14499,10-15k,Jaipur City
4782323,A047FH,1,9,2025,14077,10-15k,Jaipur City
4782323,M136BD,1,9,2025,13999,10-15k,Jaipur City
4782323,A145FD,3,9,2025,13591,10-15k,Jaipur City
4782323,A066BG,150,9,2025,13591,10-15k,Jaipur City
4782323,E156BD,23,9,2025,13499,10-15k,Jaipur City
4782323,M156BD,3,9,2025,13499,10-15k,Jaipur City
4782323,M166PD,7,9,2025,13499,10-15k,Jaipur City
4782323,E166PD,78,9,2025,13499,10-15k,Jaipur City
4782323,E146BH,2,9,2025,13490,10-15k,Jaipur City
4782323,A047FG,2,9,2025,13106,10-15k,Jaipur City
4782323,A057FG,2,9,2025,13106,10-15k,Jaipur City
4782323,E135FG,1,9,2025,12999,10-15k,Jaipur City
4782323,E066BH,16,9,2025,12999,10-15k,Jaipur City
4782323,M066BH,22,9,2025,12999,10-15k,Jaipur City
4782323,A045FH,2,9,2025,12620,10-15k,Jaipur City
4782323,A125FG,1,9,2025,12620,10-15k,Jaipur City
4782323,A127FL,1,9,2025,12620,10-15k,Jaipur City
4782323,M146BG,1,9,2025,12490,10-15k,Jaipur City
4782323,A055FH,3,9,2025,12135,10-15k,Jaipur City
4782323,A066BD,106,9,2025,12135,10-15k,Jaipur City
4782323,E135FD,1,9,2025,11999,10-15k,Jaipur City
4782323,M135FP,1,9,2025,11999,10-15k,Jaipur City
4782323,M145FH,1,9,2025,11999,10-15k,Jaipur City
4782323,E146BG,1,9,2025,11990,10-15k,Jaipur City
4782323,A045FG,2,9,2025,11650,10-15k,Jaipur City
4782323,M127GG,1,9,2025,11499,10-15k,Jaipur City
4782323,E066BG,13,9,2025,11499,10-15k,Jaipur City
4782323,M066BG,41,9,2025,11499,10-15k,Jaipur City
4782323,A065FG,11,9,2025,11199,10-15k,Jaipur City
4782323,A035FG,1,9,2025,11164,10-15k,Jaipur City
4782323,A037FD,1,9,2025,11164,10-15k,Jaipur City
4782323,A037FG,1,9,2025,11164,10-15k,Jaipur City
4782323,A042FK,1,9,2025,11164,10-15k,Jaipur City
4782323,M115FD,1,9,2025,9999,Less than 10K,Jaipur City
4782323,E066BD,20,9,2025,9999,Less than 10K,Jaipur City
4782323,M066BD,24,9,2025,9999,Less than 10K,Jaipur City
4782323,A065FD,142,9,2025,9749,Less than 10K,Jaipur City
4782323,A035FD,2,9,2025,9708,Less than 10K,Jaipur City
4782323,A042FH,2,9,2025,9708,Less than 10K,Jaipur City
4782323,A055FD,3,9,2025,9708,Less than 10K,Jaipur City
4782323,E145FD,6,9,2025,8999,Less than 10K,Jaipur City
4782323,M145FD,9,9,2025,8999,Less than 10K,Jaipur City
4782323,M022GD,1,9,2025,8499,Less than 10K,Jaipur City
4782323,M022GB,1,9,2025,7999,Less than 10K,Jaipur City
4782323,E055FD,3,9,2025,7999,Less than 10K,Jaipur City
4782323,E045FG,1,9,2025,7999,Less than 10K,Jaipur City
4782323,M055FD,16,9,2025,7999,Less than 10K,Jaipur City
4782323,A032FD,4,9,2025,7766,Less than 10K,Jaipur City
4782323,M013FG,1,9,2025,5999,Less than 10K,Jaipur City
4782323,M013FD,1,9,2025,4999,Less than 10K,Jaipur City
4782323,X936BE,1,9,2025,135999,TABLET,Jaipur City
4782323,X926BE,1,9,2025,133999,TABLET,Jaipur City
4782323,X936BA,2,9,2025,124999,TABLET,Jaipur City
4782323,X926BA,2,9,2025,122999,TABLET,Jaipur City
4782323,X930NE,1,9,2025,121999,TABLET,Jaipur City
4782323,X920NE,1,9,2025,119999,TABLET,Jaipur City
4782323,X930NA,1,9,2025,110999,TABLET,Jaipur City
4782323,X920NA,2,9,2025,108999,TABLET,Jaipur City
4782323,X826BA,3,9,2025,104999,TABLET,Jaipur City
4782323,X736BE,2,9,2025,98999,TABLET,Jaipur City
4782323,X716BE,1,9,2025,96999,TABLET,Jaipur City
4782323,X730NI,1,9,2025,96999,TABLET,Jaipur City
4782323,X736BA,2,9,2025,93999,TABLET,Jaipur City
4782323,X820NA,2,9,2025,90999,TABLET,Jaipur City
4782323,X716BA,1,9,2025,85999,TABLET,Jaipur City
4782323,X730NE,1,9,2025,85999,TABLET,Jaipur City
4782323,X710NE,1,9,2025,83999,TABLET,Jaipur City
4782323,X730NA,2,9,2025,80999,TABLET,Jaipur City
4782323,X626BE,1,9,2025,73999,TABLET,Jaipur City
4782323,X710NA,2,9,2025,72999,TABLET,Jaipur City
4782323,X620NE,2,9,2025,65999,TABLET,Jaipur City
4782323,X616BE,1,9,2025,64999,TABLET,Jaipur City
4782323,X626BA,3,9,2025,63999,TABLET,Jaipur City
4782323,X526BE,2,9,2025,61999,TABLET,Jaipur City
4782323,X610NE,5,9,2025,56999,TABLET,Jaipur City
4782323,X620NA,2,9,2025,55999,TABLET,Jaipur City
4782323,X516BE,9,9,2025,55999,TABLET,Jaipur City
4782323,X616BA,2,9,2025,54999,TABLET,Jaipur City
4782323,X520NE,1,9,2025,53999,TABLET,Jaipur City
4782323,X526BA,4,9,2025,50999,TABLET,Jaipur City
4782323,X510NE,4,9,2025,47999,TABLET,Jaipur City
4782323,X610NA,48,9,2025,46999,TABLET,Jaipur City
4782323,X406BE,7,9,2025,45999,TABLET,Jaipur City
4782323,X516BA,7,9,2025,44999,TABLET,Jaipur City
4782323,X520NA,4,9,2025,42999,TABLET,Jaipur City
4782323,X400NE,2,9,2025,40999,TABLET,Jaipur City
4782323,X510NA,4,9,2025,36999,TABLET,Jaipur City
4782323,X406BA,7,9,2025,35999,TABLET,Jaipur City
4782323,X216BE,239,9,2025,24999,TABLET,Jaipur City
4782323,X216BA,15,9,2025,22999,TABLET,Jaipur City
4782323,X135GE,19,9,2025,20999,TABLET,Jaipur City
4782323,X210NA,3,9,2025,18999,TABLET,Jaipur City
4782323,X133NE,3,9,2025,17999,TABLET,Jaipur City
4782323,X115NA,13,9,2025,15999,TABLET,Jaipur City
4782323,X135GA,6,9,2025,15999,TABLET,Jaipur City
4782323,X110NA,3,9,2025,12999,TABLET,Jaipur City
4782323,X133NA,3,9,2025,12999,TABLET,Jaipur City
4782323,L705F,24,9,2025,59999,WEARABLE,Jaipur City
4782323,L505F,19,9,2025,50999,WEARABLE,Jaipur City
4782323,L500N,4,9,2025,46999,WEARABLE,Jaipur City
4782323,L335F,14,9,2025,39999,WEARABLE,Jaipur City
4782323,L325F,4,9,2025,36999,WEARABLE,Jaipur City
4782323,L315F,1,9,2025,36999,WEARABLE,Jaipur City
4782323,L330N,4,9,2025,35999,WEARABLE,Jaipur City
4782323,Q500,2,9,2025,34999,WEARABLE,Jaipur City
4782323,L305F,2,9,2025,33999,WEARABLE,Jaipur City
4782323,L320N,2,9,2025,32999,WEARABLE,Jaipur City
4782323,L310N,1,9,2025,32999,WEARABLE,Jaipur City
4782323,L300N,2,9,2025,29999,WEARABLE,Jaipur City
4782323,R630N,32,9,2025,19999,WEARABLE,Jaipur City
4782323,R530N,3,9,2025,14999,WEARABLE,Jaipur City
4782323,R420N,54,9,2025,12999,WEARABLE,Jaipur City
4782323,R390N,3,9,2025,4999,WEARABLE,Jaipur City
4782323,R410N,82,9,2025,4999,WEARABLE,Jaipur City
RAJR011716,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR011716,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR011716,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR011716,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR011716,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR011716,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR011716,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJR011716,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR011716,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR011716,A176BN,3,9,2025,22815,20-30k,Jaipur
RAJR011716,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR011716,A176BM,6,9,2025,19902,15-20k,Jaipur
RAJR011716,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR011716,A176BL,7,9,2025,18446,15-20k,Jaipur
RAJR011716,A166PB,3,9,2025,16989,15-20k,Jaipur
RAJR011716,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR011716,E176BA,2,9,2025,14499,10-15k,Jaipur
RAJR011716,A066BG,2,9,2025,13591,10-15k,Jaipur
RAJR011716,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR011716,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJR011716,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR011716,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR011716,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR011716,A065FD,9,9,2025,9749,Less than 10K,Jaipur
RAJR011716,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR011716,X610NA,2,9,2025,46999,TABLET,Jaipur
RAJR011716,X216BE,12,9,2025,24999,TABLET,Jaipur
RAJR011716,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR011716,X135GE,1,9,2025,20999,TABLET,Jaipur
RAJR011716,X115NA,1,9,2025,15999,TABLET,Jaipur
RAJR011716,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR011716,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR011716,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR011716,S921BC,2,9,2025,69999,40-70k,Jaipur
RAJR011716,S921BB,5,9,2025,63999,40-70k,Jaipur
RAJR011716,A566EH,3,9,2025,43688,40-70k,Jaipur
RAJR011716,A566EG,2,9,2025,40776,40-70k,Jaipur
RAJR011716,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR011716,A366EN,2,9,2025,35921,30-40k,Jaipur
RAJR011716,A366EK,8,9,2025,33009,30-40k,Jaipur
RAJR011716,E566BB,1,9,2025,30999,30-40k,Jaipur
RAJR011716,A366EJ,14,9,2025,30096,30-40k,Jaipur
RAJR011716,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011716,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011716,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR011716,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR011716,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR011716,A266BK,5,9,2025,24271,20-30k,Jaipur
RAJR011716,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR011716,A176BN,12,9,2025,22815,20-30k,Jaipur
RAJR011716,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR011716,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR011716,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR011716,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011716,M366BB,2,9,2025,19999,15-20k,Jaipur
RAJR011716,A176BM,28,9,2025,19902,15-20k,Jaipur
RAJR011716,A166PH,3,9,2025,18446,15-20k,Jaipur
RAJR011716,A176BL,38,9,2025,18446,15-20k,Jaipur
RAJR011716,A166PB,15,9,2025,16989,15-20k,Jaipur
RAJR011716,E176BB,8,9,2025,15999,10-15k,Jaipur
RAJR011716,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR011716,E156BG,3,9,2025,14999,10-15k,Jaipur
RAJR011716,E166PG,4,9,2025,14999,10-15k,Jaipur
RAJR011716,E176BA,16,9,2025,14499,10-15k,Jaipur
RAJR011716,A066BG,17,9,2025,13591,10-15k,Jaipur
RAJR011716,E156BD,3,9,2025,13499,10-15k,Jaipur
RAJR011716,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR011716,E166PD,9,9,2025,13499,10-15k,Jaipur
RAJR011716,E066BH,2,9,2025,12999,10-15k,Jaipur
RAJR011716,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR011716,A066BD,12,9,2025,12135,10-15k,Jaipur
RAJR011716,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR011716,M066BG,5,9,2025,11499,10-15k,Jaipur
RAJR011716,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR011716,E066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR011716,M066BD,4,9,2025,9999,Less than 10K,Jaipur
RAJR011716,A065FD,23,9,2025,9749,Less than 10K,Jaipur
RAJR011716,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR011716,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR011716,M055FD,2,9,2025,7999,Less than 10K,Jaipur
RAJR011716,X610NA,3,9,2025,46999,TABLET,Jaipur
RAJR011716,X216BE,15,9,2025,24999,TABLET,Jaipur
RAJR011716,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR011716,X135GE,1,9,2025,20999,TABLET,Jaipur
RAJR011716,X115NA,1,9,2025,15999,TABLET,Jaipur
RAJR019208,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR019208,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJR019208,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR019208,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR019208,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR019208,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR019208,A176BN,1,9,2025,22815,20-30k,Jaipur
RAJR019208,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR019208,A176BM,5,9,2025,19902,15-20k,Jaipur
RAJR019208,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR019208,A176BL,7,9,2025,18446,15-20k,Jaipur
RAJR019208,A166PB,3,9,2025,16989,15-20k,Jaipur
RAJR019208,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR019208,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJR019208,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJR019208,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR019208,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR019208,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR019208,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR019208,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR019208,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR019208,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR019208,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR019208,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR019208,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR019208,A366EJ,6,9,2025,30096,30-40k,Jaipur
RAJR019208,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR019208,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR019208,A266BK,2,9,2025,24271,20-30k,Jaipur
RAJR019208,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR019208,A176BN,6,9,2025,22815,20-30k,Jaipur
RAJR019208,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR019208,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR019208,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR019208,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR019208,A176BM,17,9,2025,19902,15-20k,Jaipur
RAJR019208,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR019208,A176BL,23,9,2025,18446,15-20k,Jaipur
RAJR019208,A166PB,9,9,2025,16989,15-20k,Jaipur
RAJR019208,E176BB,5,9,2025,15999,10-15k,Jaipur
RAJR019208,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR019208,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR019208,E166PG,3,9,2025,14999,10-15k,Jaipur
RAJR019208,E176BA,14,9,2025,14499,10-15k,Jaipur
RAJR019208,A066BG,15,9,2025,13591,10-15k,Jaipur
RAJR019208,E156BD,2,9,2025,13499,10-15k,Jaipur
RAJR019208,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR019208,E166PD,8,9,2025,13499,10-15k,Jaipur
RAJR019208,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR019208,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR019208,A066BD,10,9,2025,12135,10-15k,Jaipur
RAJR019208,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR019208,M066BG,4,9,2025,11499,10-15k,Jaipur
RAJR019208,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR019208,E066BD,4,9,2025,9999,Less than 10K,Jaipur
RAJR019208,M066BD,5,9,2025,9999,Less than 10K,Jaipur
RAJR019208,A065FD,25,9,2025,9749,Less than 10K,Jaipur
RAJR019208,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR019208,M145FD,2,9,2025,8999,Less than 10K,Jaipur
RAJR019208,M055FD,3,9,2025,7999,Less than 10K,Jaipur
RAJR019208,A032FD,1,9,2025,7766,Less than 10K,Jaipur
RAJR019208,X516BE,1,9,2025,55999,TABLET,Jaipur
RAJR019208,X610NA,4,9,2025,46999,TABLET,Jaipur
RAJR019208,X406BA,1,9,2025,35999,TABLET,Jaipur
RAJR019208,X216BE,19,9,2025,24999,TABLET,Jaipur
RAJR019208,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR019208,X135GE,1,9,2025,20999,TABLET,Jaipur
RAJR019208,X115NA,1,9,2025,15999,TABLET,Jaipur
RAJR019208,R410N,1,9,2025,4999,WEARABLE,Jaipur
RAJR001211,F966BD,2,9,2025,173999,Above 100K,Jaipur
RAJR001211,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR001211,S938BB,4,9,2025,128999,Above 100K,Jaipur
RAJR001211,S928BQ,1,9,2025,128999,Above 100K,Jaipur
RAJR001211,S931BC,4,9,2025,79999,70-100k,Jaipur
RAJR001211,S921BC,2,9,2025,69999,40-70k,Jaipur
RAJR001211,S921BB,6,9,2025,63999,40-70k,Jaipur
RAJR001211,S721BB,1,9,2025,59999,40-70k,Jaipur
RAJR001211,A566EH,4,9,2025,43688,40-70k,Jaipur
RAJR001211,A566EG,3,9,2025,40776,40-70k,Jaipur
RAJR001211,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR001211,A366EN,2,9,2025,35921,30-40k,Jaipur
RAJR001211,A366EK,8,9,2025,33009,30-40k,Jaipur
RAJR001211,E566BB,1,9,2025,30999,30-40k,Jaipur
RAJR001211,A366EJ,13,9,2025,30096,30-40k,Jaipur
RAJR001211,E566BA,2,9,2025,27999,20-30k,Jaipur
RAJR001211,M566BA,2,9,2025,27999,20-30k,Jaipur
RAJR001211,A266BL,3,9,2025,27183,20-30k,Jaipur
RAJR001211,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR001211,M356BG,2,9,2025,24499,20-30k,Jaipur
RAJR001211,A266BK,8,9,2025,24271,20-30k,Jaipur
RAJR001211,A266BM,3,9,2025,22815,20-30k,Jaipur
